timestamp,user,source_ip,event_type,host,status,country
2026-07-01 03:52:00,user09,10.0.1.18,login_failed,WS-084,failure,Internal
2026-07-01 03:55:00,user47,203.0.113.10,login_failed,WS-028,failure,BR
2026-07-01 03:56:00,user14,10.0.3.14,login_success,WS-075,success,Internal
2026-07-01 03:57:00,user48,198.51.100.36,login_success,WS-002,success,US
2026-07-01 03:58:00,user50,10.0.1.12,login_success,WS-005,success,Internal
2026-07-01 03:58:00,user15,10.0.3.13,malware_alert,WS-101,failure,Internal
2026-07-01 03:58:00,user54,10.0.4.16,login_success,WS-096,success,Internal
2026-07-01 03:59:00,user21,198.51.100.67,login_success,WS-036,success,BR
2026-07-01 03:59:00,user27,203.0.113.72,login_success,WS-020,success,BR
2026-07-01 04:00:00,user30,10.0.2.26,file_access,WS-006,success,Internal
2026-07-01 04:01:00,user45,10.0.1.23,login_success,WS-001,success,Internal
2026-07-01 04:02:00,user58,203.0.113.99,file_access,WS-082,success,NL
2026-07-01 04:03:00,user40,10.0.2.29,login_success,WS-102,success,Internal
2026-07-01 04:04:00,user52,198.51.100.25,login_failed,WS-104,failure,RU
2026-07-01 04:05:00,user44,10.0.1.18,file_access,WS-100,success,Internal
2026-07-01 04:07:00,user26,198.51.100.86,login_success,WS-013,success,NL
2026-07-01 04:07:00,user14,198.51.100.35,login_failed,WS-054,failure,BR
2026-07-01 04:08:00,user32,203.0.113.53,privilege_change,WS-031,success,US
2026-07-01 04:08:00,user53,10.0.4.10,login_failed,WS-057,failure,Internal
2026-07-01 04:08:00,user41,10.0.3.19,file_access,WS-072,success,Internal
2026-07-01 04:09:00,user37,10.0.3.21,login_failed,WS-011,failure,Internal
2026-07-01 04:10:00,user30,10.0.4.23,login_success,WS-114,success,Internal
2026-07-01 04:11:00,user60,203.0.113.22,login_success,WS-057,success,BR
2026-07-01 04:12:00,user24,10.0.2.14,file_access,WS-009,success,Internal
2026-07-01 04:13:00,user54,10.0.4.20,login_success,WS-100,success,Internal
2026-07-01 04:13:00,user16,198.51.100.47,file_access,WS-037,success,DE
2026-07-01 04:13:00,user33,10.0.1.13,file_access,WS-069,success,Internal
2026-07-01 04:14:00,user60,198.51.100.90,login_success,WS-090,success,DE
2026-07-01 04:15:00,user06,10.0.3.18,file_access,WS-073,success,Internal
2026-07-01 04:17:00,user34,203.0.113.56,login_success,WS-100,success,DE
2026-07-01 04:17:00,user02,10.0.4.23,login_failed,WS-054,failure,Internal
2026-07-01 04:18:00,user55,10.0.4.27,login_success,WS-026,success,Internal
2026-07-01 04:18:00,user15,203.0.113.98,login_failed,WS-103,failure,DE
2026-07-01 04:19:00,user25,203.0.113.18,file_access,WS-056,success,BR
2026-07-01 04:22:00,user28,203.0.113.89,login_failed,WS-036,failure,RU
2026-07-01 04:26:00,user55,10.0.4.11,login_success,WS-045,success,Internal
2026-07-01 04:27:00,user54,198.51.100.31,file_access,WS-043,success,US
2026-07-01 04:27:00,user26,10.0.4.26,file_access,WS-016,success,Internal
2026-07-01 04:31:00,user43,10.0.3.21,login_success,WS-012,success,Internal
2026-07-01 04:33:00,user47,10.0.3.15,login_success,WS-056,success,Internal
2026-07-01 04:34:00,user19,10.0.1.10,file_access,WS-079,success,Internal
2026-07-01 04:35:00,user51,10.0.1.14,login_failed,WS-104,failure,Internal
2026-07-01 04:35:00,user45,10.0.4.10,login_failed,WS-067,failure,Internal
2026-07-01 04:36:00,user27,198.51.100.55,login_success,WS-037,success,BR
2026-07-01 04:41:00,user26,198.51.100.18,login_failed,WS-015,failure,NL
2026-07-01 04:41:00,user21,10.0.3.26,login_success,WS-049,success,Internal
2026-07-01 04:43:00,user16,198.51.100.30,file_access,WS-070,success,BR
2026-07-01 04:45:00,user11,198.51.100.74,login_success,WS-015,success,DE
2026-07-01 04:46:00,user32,10.0.1.10,login_success,WS-049,success,Internal
2026-07-01 04:48:00,user12,10.0.1.28,login_success,WS-109,success,Internal
2026-07-01 04:50:00,user39,10.0.3.27,login_success,WS-073,success,Internal
2026-07-01 04:51:00,user46,198.51.100.73,login_success,WS-067,success,BR
2026-07-01 04:51:00,user26,203.0.113.23,login_failed,WS-066,failure,NL
2026-07-01 04:52:00,user27,10.0.2.14,login_success,WS-066,success,Internal
2026-07-01 04:53:00,user50,10.0.1.19,login_success,WS-088,success,Internal
2026-07-01 04:53:00,user47,198.51.100.19,login_success,WS-108,success,NL
2026-07-01 04:54:00,user48,10.0.2.14,login_failed,WS-104,failure,Internal
2026-07-01 04:55:00,user36,10.0.1.23,login_success,WS-050,success,Internal
2026-07-01 04:55:00,user27,10.0.3.11,login_success,WS-054,success,Internal
2026-07-01 04:59:00,user02,203.0.113.15,login_success,WS-085,success,NL
2026-07-01 04:59:00,user17,203.0.113.57,login_failed,WS-097,failure,DE
2026-07-01 05:03:00,user35,198.51.100.82,login_failed,WS-048,failure,BR
2026-07-01 05:04:00,user10,203.0.113.34,login_success,WS-021,success,DE
2026-07-01 05:04:00,user16,10.0.1.24,login_success,WS-046,success,Internal
2026-07-01 05:04:00,user06,10.0.4.10,login_failed,WS-115,failure,Internal
2026-07-01 05:07:00,user47,10.0.2.16,login_failed,WS-071,failure,Internal
2026-07-01 05:09:00,user12,198.51.100.77,login_failed,WS-051,failure,US
2026-07-01 05:10:00,user50,203.0.113.88,login_failed,WS-092,failure,DE
2026-07-01 05:11:00,user06,10.0.1.18,login_failed,WS-099,failure,Internal
2026-07-01 05:11:00,user34,10.0.1.22,login_success,WS-057,success,Internal
2026-07-01 05:12:00,user43,10.0.4.13,login_success,WS-070,success,Internal
2026-07-01 05:12:00,user28,198.51.100.96,login_success,WS-076,success,US
2026-07-01 05:13:00,user21,10.0.3.10,login_failed,WS-065,failure,Internal
2026-07-01 05:13:00,user39,198.51.100.76,login_success,WS-059,success,DE
2026-07-01 05:13:00,user47,10.0.1.24,login_success,WS-003,success,Internal
2026-07-01 05:14:00,user25,10.0.4.10,file_access,WS-100,success,Internal
2026-07-01 05:16:00,user04,10.0.4.24,login_success,WS-007,success,Internal
2026-07-01 05:16:00,user60,198.51.100.32,file_access,WS-069,success,BR
2026-07-01 05:17:00,user26,203.0.113.71,login_success,WS-089,success,DE
2026-07-01 05:19:00,user31,10.0.3.25,login_success,WS-079,success,Internal
2026-07-01 05:20:00,user22,10.0.4.14,login_failed,WS-042,failure,Internal
2026-07-01 05:21:00,user02,203.0.113.33,login_success,WS-025,success,DE
2026-07-01 05:22:00,user17,10.0.4.14,login_success,WS-042,success,Internal
2026-07-01 05:24:00,user21,10.0.1.24,login_success,WS-032,success,Internal
2026-07-01 05:26:00,user14,203.0.113.68,file_access,WS-030,success,RU
2026-07-01 05:28:00,user50,198.51.100.38,file_access,WS-052,success,DE
2026-07-01 05:28:00,user41,198.51.100.64,login_success,WS-040,success,DE
2026-07-01 05:30:00,user31,10.0.1.16,login_success,WS-051,success,Internal
2026-07-01 05:30:00,user09,10.0.1.29,login_success,WS-114,success,Internal
2026-07-01 05:32:00,user28,203.0.113.75,login_failed,WS-054,failure,DE
2026-07-01 05:33:00,user60,203.0.113.24,login_failed,WS-027,failure,RU
2026-07-01 05:34:00,user47,10.0.2.16,login_success,WS-096,success,Internal
2026-07-01 05:34:00,user01,10.0.2.12,login_success,WS-109,success,Internal
2026-07-01 05:35:00,user13,10.0.4.12,login_failed,WS-119,failure,Internal
2026-07-01 05:35:00,user18,10.0.2.28,login_failed,WS-100,failure,Internal
2026-07-01 05:36:00,user05,198.51.100.36,login_success,WS-011,success,NL
2026-07-01 05:37:00,user33,203.0.113.20,login_success,WS-052,success,US
2026-07-01 05:37:00,user51,10.0.1.17,login_success,WS-033,success,Internal
2026-07-01 05:39:00,user22,10.0.3.15,login_success,WS-030,success,Internal
2026-07-01 05:43:00,user26,203.0.113.33,login_success,WS-022,success,BR
2026-07-01 05:45:00,user44,198.51.100.68,login_success,WS-072,success,BR
2026-07-01 05:46:00,user32,203.0.113.19,login_success,WS-095,success,US
2026-07-01 05:47:00,user58,10.0.4.29,login_failed,WS-041,failure,Internal
2026-07-01 05:50:00,user36,10.0.4.18,login_failed,WS-051,failure,Internal
2026-07-01 05:51:00,user25,10.0.2.13,login_failed,WS-043,failure,Internal
2026-07-01 05:54:00,user01,10.0.1.14,login_failed,WS-087,failure,Internal
2026-07-01 05:55:00,user31,198.51.100.97,login_success,WS-051,success,RU
2026-07-01 05:56:00,user23,10.0.3.18,login_success,WS-014,success,Internal
2026-07-01 05:56:00,user46,10.0.4.21,login_failed,WS-112,failure,Internal
2026-07-01 05:58:00,user30,198.51.100.17,login_success,WS-088,success,RU
2026-07-01 05:58:00,user18,10.0.3.22,privilege_change,WS-090,success,Internal
2026-07-01 05:58:00,user24,10.0.4.26,login_success,WS-018,success,Internal
2026-07-01 05:59:00,user55,198.51.100.66,login_success,WS-114,success,US
2026-07-01 06:01:00,user07,10.0.3.20,login_success,WS-016,success,Internal
2026-07-01 06:01:00,user52,10.0.3.21,login_success,WS-068,success,Internal
2026-07-01 06:01:00,user12,10.0.4.14,login_failed,WS-015,failure,Internal
2026-07-01 06:02:00,user02,10.0.1.24,login_failed,WS-081,failure,Internal
2026-07-01 06:03:00,user19,198.51.100.25,login_success,WS-059,success,RU
2026-07-01 06:06:00,user13,198.51.100.56,login_success,WS-057,success,RU
2026-07-01 06:06:00,user49,203.0.113.22,login_success,WS-092,success,RU
2026-07-01 06:07:00,user07,203.0.113.34,login_success,WS-097,success,DE
2026-07-01 06:08:00,user58,203.0.113.90,login_success,WS-007,success,BR
2026-07-01 06:08:00,user10,198.51.100.73,login_success,WS-019,success,US
2026-07-01 06:08:00,user07,10.0.3.16,login_success,WS-007,success,Internal
2026-07-01 06:12:00,user49,10.0.3.16,login_success,WS-054,success,Internal
2026-07-01 06:15:00,user56,203.0.113.46,login_success,WS-099,success,BR
2026-07-01 06:15:00,user19,10.0.1.27,login_success,WS-068,success,Internal
2026-07-01 06:15:00,user09,10.0.1.14,login_success,WS-030,success,Internal
2026-07-01 06:17:00,user50,10.0.2.19,login_failed,WS-087,failure,Internal
2026-07-01 06:17:00,user45,203.0.113.91,login_success,WS-020,success,US
2026-07-01 06:20:00,user15,203.0.113.40,login_success,WS-066,success,NL
2026-07-01 06:21:00,user06,203.0.113.49,login_success,WS-026,success,DE
2026-07-01 06:21:00,user49,203.0.113.27,login_success,WS-016,success,DE
2026-07-01 06:22:00,user17,198.51.100.66,login_success,WS-076,success,US
2026-07-01 06:22:00,user44,10.0.2.10,file_access,WS-089,success,Internal
2026-07-01 06:22:00,user39,10.0.1.25,login_failed,WS-048,failure,Internal
2026-07-01 06:24:00,user02,10.0.2.26,login_success,WS-018,success,Internal
2026-07-01 06:25:00,user17,10.0.2.19,login_success,WS-016,success,Internal
2026-07-01 06:26:00,user57,10.0.4.26,login_success,WS-073,success,Internal
2026-07-01 06:27:00,user28,10.0.3.11,login_success,WS-079,success,Internal
2026-07-01 06:29:00,user40,10.0.4.14,login_success,WS-050,success,Internal
2026-07-01 06:29:00,user47,10.0.1.10,privilege_change,WS-004,success,Internal
2026-07-01 06:29:00,user31,198.51.100.32,login_success,WS-029,success,NL
2026-07-01 06:30:00,user49,198.51.100.43,file_access,WS-031,success,RU
2026-07-01 06:30:00,user42,198.51.100.82,login_success,WS-088,success,DE
2026-07-01 06:31:00,user52,10.0.4.23,login_failed,WS-052,failure,Internal
2026-07-01 06:34:00,user15,203.0.113.87,login_failed,WS-063,failure,RU
2026-07-01 06:36:00,user33,10.0.2.26,login_success,WS-010,success,Internal
2026-07-01 06:36:00,user54,10.0.4.10,file_access,WS-010,success,Internal
2026-07-01 06:36:00,user42,10.0.3.10,login_success,WS-080,success,Internal
2026-07-01 06:39:00,user04,10.0.3.13,login_success,WS-061,success,Internal
2026-07-01 06:39:00,user02,198.51.100.79,login_success,WS-051,success,DE
2026-07-01 06:40:00,user18,10.0.4.10,login_failed,WS-009,failure,Internal
2026-07-01 06:40:00,user18,10.0.1.18,login_failed,WS-109,failure,Internal
2026-07-01 06:42:00,user26,198.51.100.16,login_success,WS-012,success,NL
2026-07-01 06:42:00,user11,10.0.2.21,login_success,WS-059,success,Internal
2026-07-01 06:42:00,user08,10.0.3.11,login_failed,WS-043,failure,Internal
2026-07-01 06:43:00,user24,203.0.113.75,login_success,WS-094,success,RU
2026-07-01 06:43:00,user50,10.0.3.13,login_failed,WS-083,failure,Internal
2026-07-01 06:46:00,user15,203.0.113.76,login_success,WS-100,success,RU
2026-07-01 06:47:00,user11,198.51.100.11,login_success,WS-101,success,RU
